4393.33,3973.85,4267.18,4111.79,4327.18,4602.56,4080.51,4637.44,4241.03,4276.41,4305.13,4341.54,4786.15,4500,1
4371.79,3944.62,4262.05,4089.23,4316.41,4588.21,4072.31,4618.46,4223.59,4266.15,4297.44,4330.26,4778.46,4480.51,1
4366.15,3940.51,4251.79,4086.67,4311.28,4587.69,4075.9,4625.13,4228.21,4262.05,4293.85,4326.67,4774.36,4477.44,1
4357.44,3930.77,4261.03,4069.74,4321.03,4598.97,4093.85,4653.85,4256.92,4294.87,4311.79,4345.64,4775.38,4479.49,1
4331.28,3914.87,4255.38,4061.03,4316.41,4598.97,4103.08,4644.1,4230.77,4269.23,4284.62,4328.72,4738.97,4450.26,1
4312.82,3906.15,4247.18,4058.97,4316.41,4602.56,4101.03,4649.23,4238.46,4278.46,4286.67,4328.21,4733.33,4437.44,1
4318.46,3917.95,4250.26,4065.64,4323.08,4604.62,4098.46,4650.26,4240.51,4270.77,4280,4313.85,4730.26,4432.82,1
4321.03,3934.36,4250.77,4075.9,4325.64,4607.18,4097.95,4637.95,4227.18,4262.56,4271.28,4321.54,4707.69,4422.05,1
4317.44,3938.46,4248.72,4072.82,4322.05,4607.18,4098.46,4645.64,4234.87,4256.41,4256.92,4316.92,4694.36,4409.23,1
4294.87,3940.51,4244.62,4075.9,4333.85,4607.69,4097.95,4639.49,4223.08,4242.56,4244.62,4303.08,4664.1,4387.18,1
4280,3927.18,4230.77,4075.9,4314.87,4602.05,4085.13,4630.26,4220,4236.92,4229.74,4286.67,4650.77,4362.05,1
4284.1,3942.05,4246.15,4085.64,4326.67,4612.82,4097.95,4631.79,4223.59,4248.72,4238.46,4298.46,4653.85,4369.23,1
4337.44,3962.56,4249.23,4087.69,4325.64,4628.72,4104.62,4618.97,4202.05,4218.97,4225.64,4298.46,4647.18,4398.46,1
4344.1,3972.82,4265.13,4098.46,4326.67,4615.38,4097.95,4629.74,4207.69,4226.67,4235.9,4311.79,4647.69,4409.23,1
4325.13,3959.49,4261.03,4088.21,4327.18,4617.44,4105.13,4631.28,4207.18,4233.85,4231.28,4306.15,4642.56,4391.79,1
4332.82,3976.41,4260.51,4096.92,4333.33,4628.21,4109.23,4628.72,4208.21,4223.59,4223.08,4304.1,4626.15,4391.28,1
4367.18,4012.82,4284.62,4126.67,4342.56,4631.28,4105.64,4636.92,4226.15,4242.56,4242.05,4323.59,4652.82,4422.56,1
4359.49,4009.23,4282.56,4121.03,4340,4630.77,4105.13,4634.87,4213.85,4231.79,4230.77,4315.9,4644.62,4410.26,1
4314.36,3983.59,4261.03,4105.64,4331.28,4615.38,4096.92,4629.74,4209.74,4220.51,4172.31,4297.44,4614.87,4374.36,1
4312.82,3983.08,4263.08,4105.64,4327.69,4616.41,4095.9,4624.62,4204.62,4212.82,4167.69,4296.41,4612.31,4371.28,1
4324.1,3979.49,4257.44,4096.92,4329.74,4615.38,4097.44,4631.79,4218.97,4225.64,4173.85,4291.79,4616.41,4377.44,1
4321.03,3978.46,4254.87,4091.79,4320,4608.21,4086.67,4622.05,4212.31,4221.03,4166.15,4287.69,4610.26,4370.26,1
4305.13,3983.08,4235.9,4088.21,4331.28,4616.92,4091.28,4628.21,4213.85,4225.64,4167.18,4283.08,4611.28,4366.67,1
4315.9,3977.95,4254.36,4092.31,4330.77,4620,4093.85,4629.23,4210.77,4223.59,4173.85,4297.95,4609.74,4376.41,1
4311.79,3976.41,4253.33,4090.26,4333.85,4619.49,4103.59,4635.9,4217.44,4229.74,4178.97,4302.05,4619.49,4375.9,1
4298.46,3979.49,4251.28,4084.62,4328.72,4618.97,4096.92,4634.36,4217.44,4227.69,4176.41,4292.31,4611.28,4364.62,1
4301.54,3976.92,4251.28,4086.15,4329.23,4617.95,4099.49,4628.72,4222.56,4226.15,4176.41,4294.36,4613.33,4373.33,1
4300,3979.49,4250.26,4089.23,4327.69,4615.38,4095.9,4618.46,4199.49,4223.08,4175.9,4286.15,4614.36,4363.08,1
4301.03,3989.74,4254.87,4093.33,4333.85,4613.85,4094.87,4613.33,4197.95,4216.41,4176.41,4289.74,4615.9,4366.15,1
4283.59,3983.08,4252.31,4098.46,4328.21,4610.77,4095.9,4613.85,4197.44,4205.64,4163.59,4280,4603.59,4344.1,1
4277.44,3998.46,4247.69,4091.79,4343.08,4618.46,4103.59,4625.64,4208.72,4223.59,4191.28,4277.95,4620.51,4342.56,1
4292.82,4027.18,4258.97,4109.74,4353.85,4627.69,4106.67,4632.82,4224.1,4242.05,4212.31,4292.82,4627.18,4352.31,1
4270.77,4012.31,4248.21,4097.44,4344.1,4625.64,4104.1,4634.36,4220.51,4223.59,4202.56,4283.59,4608.72,4338.97,1
4281.03,4023.59,4262.56,4106.15,4344.62,4614.36,4098.46,4622.56,4210.77,4228.21,4206.67,4287.69,4609.23,4344.62,1
4283.08,4024.1,4266.15,4115.38,4349.74,4618.46,4109.74,4627.69,4215.38,4222.05,4211.79,4288.72,4607.18,4348.21,1
4287.69,4023.08,4248.21,4106.15,4349.23,4615.38,4102.05,4614.36,4208.72,4229.74,4221.54,4285.64,4619.49,4351.28,1
4294.36,4025.64,4256.41,4104.62,4347.18,4621.03,4110.77,4626.15,4222.05,4230.77,4229.23,4292.82,4625.13,4360,1
4326.67,4043.59,4264.1,4109.74,4342.05,4618.46,4104.62,4614.87,4213.85,4234.87,4228.72,4292.31,4632.82,4382.05,1
4322.56,4044.62,4262.56,4110.77,4344.62,4623.08,4103.59,4628.21,4215.38,4229.74,4221.54,4290.26,4626.67,4381.03,1
4326.15,4049.74,4266.15,4115.9,4342.56,4633.33,4113.33,4629.23,4215.38,4232.82,4224.62,4295.38,4629.23,4383.59,1
4326.15,4044.1,4282.56,4123.59,4344.1,4618.97,4103.08,4616.92,4208.21,4231.28,4222.56,4304.1,4626.67,4380,1
4326.15,4051.79,4266.67,4133.33,4357.95,4632.82,4106.67,4638.46,4236.41,4248.21,4232.31,4293.85,4632.82,4381.03,1
4317.44,4039.49,4261.03,4125.64,4357.95,4633.33,4111.79,4627.69,4219.49,4234.87,4217.95,4280.51,4622.05,4369.23,1
4315.38,4041.54,4263.08,4117.95,4353.85,4627.69,4114.87,4626.67,4223.08,4234.36,4226.67,4289.74,4626.15,4366.15,1
4320,4042.05,4267.18,4125.13,4358.97,4627.69,4114.36,4625.64,4217.44,4241.03,4227.69,4291.28,4626.67,4373.33,1
4321.54,4043.59,4270.26,4124.1,4365.13,4635.9,4120.51,4626.67,4231.79,4255.38,4233.85,4297.95,4635.38,4374.36,1
4317.44,4037.95,4267.69,4122.05,4351.79,4631.28,4119.49,4623.08,4216.92,4240.51,4228.21,4293.33,4632.82,4373.85,1
4316.92,4032.82,4268.72,4109.23,4348.72,4629.74,4118.46,4618.97,4216.41,4239.49,4223.59,4290.26,4621.54,4369.74,1
4314.36,4030.26,4267.69,4110.26,4345.13,4631.79,4121.54,4619.49,4215.38,4236.92,4220,4287.18,4618.97,4360,1
4317.44,4041.03,4269.23,4117.95,4352.82,4630.77,4121.54,4623.08,4229.74,4249.74,4233.33,4297.95,4629.74,4375.38,1
4326.67,4043.59,4276.41,4123.59,4350.26,4612.82,4101.03,4610.77,4211.79,4243.08,4226.67,4295.9,4639.49,4380,1
4322.05,4034.87,4265.13,4122.05,4348.72,4618.46,4101.03,4610.26,4208.21,4232.82,4209.23,4289.23,4622.56,4377.44,1
4320,4033.85,4265.13,4120,4347.18,4625.13,4110.77,4624.62,4229.23,4240.51,4213.33,4287.69,4626.15,4375.38,1
4319.49,4027.18,4277.95,4120.51,4343.08,4627.18,4116.41,4627.69,4229.74,4241.03,4211.28,4287.69,4625.13,4378.46,1
4344.62,4058.46,4280,4140,4348.21,4619.49,4111.28,4609.23,4205.64,4228.72,4203.08,4290.77,4614.87,4384.1,1
4360.51,4070.77,4290.26,4154.36,4358.97,4634.36,4120.51,4626.15,4220.51,4237.44,4210.26,4304.1,4620,4402.56,1
4349.23,4073.33,4286.67,4152.31,4360.51,4630.26,4113.33,4613.33,4219.49,4232.82,4210.26,4301.54,4615.38,4390.77,1
4326.15,4056.41,4280,4153.33,4353.85,4625.64,4109.74,4611.79,4215.38,4224.62,4191.79,4287.69,4588.72,4361.03,1
4329.74,4059.49,4284.62,4140.51,4344.1,4628.21,4117.44,4623.59,4216.92,4227.69,4197.95,4297.44,4585.64,4367.69,1
4294.36,4035.38,4266.67,4137.95,4355.9,4630.77,4116.92,4625.64,4229.23,4236.92,4194.87,4286.67,4580,4340.51,1
4257.44,4011.28,4260,4124.62,4342.56,4635.38,4118.46,4623.08,4222.05,4228.72,4179.49,4273.85,4563.59,4316.92,1
4264.62,4024.1,4248.72,4126.15,4335.38,4621.03,4098.97,4601.03,4188.21,4187.18,4150.26,4255.9,4520.51,4298.97,1
4263.08,4010.26,4264.1,4122.56,4337.95,4632.31,4122.56,4625.13,4210.77,4218.46,4174.36,4270.26,4547.69,4307.69,1
4263.08,4017.95,4258.46,4136.92,4350.26,4631.79,4119.49,4608.72,4208.72,4215.38,4176.92,4280,4551.79,4310.26,0
4253.85,4003.59,4247.69,4132.82,4346.67,4630.77,4104.62,4606.15,4200,4205.64,4169.23,4264.62,4543.59,4292.82,0
4250.26,4005.64,4248.72,4125.13,4350.77,4634.36,4106.67,4613.85,4206.67,4207.69,4171.28,4272.82,4545.13,4296.92,0
4263.08,4009.74,4251.28,4138.97,4350.26,4625.64,4105.64,4587.18,4191.28,4211.79,4177.44,4269.23,4559.49,4311.28,0
4264.1,4016.41,4254.87,4141.54,4347.69,4625.13,4101.54,4596.41,4196.41,4211.28,4181.03,4271.28,4564.62,4315.38,0
4261.03,4001.03,4231.28,4107.18,4335.9,4623.59,4095.38,4598.97,4197.44,4215.38,4183.59,4260.51,4569.74,4313.85,0
4256.41,3995.38,4228.72,4101.54,4343.08,4619.49,4097.44,4602.05,4201.54,4214.87,4184.62,4258.97,4570.26,4304.1,0
4257.44,4011.28,4222.56,4104.1,4341.03,4617.95,4095.9,4582.05,4177.95,4201.03,4165.13,4239.49,4548.21,4295.38,0
4276.92,4027.18,4244.1,4122.05,4352.82,4615.9,4103.08,4601.03,4204.62,4220,4184.62,4262.05,4569.74,4322.05,0
4258.97,4015.9,4230.77,4107.69,4349.23,4627.69,4096.41,4598.46,4198.97,4218.97,4185.13,4258.46,4560.51,4302.56,0
4257.95,4012.82,4230.77,4108.21,4343.08,4625.64,4094.87,4595.38,4186.15,4203.08,4169.74,4251.79,4546.15,4294.87,0
4276.41,4027.18,4247.18,4123.08,4354.36,4633.85,4112.31,4620.51,4220,4234.36,4203.08,4273.85,4576.92,4330.77,0
4279.49,4026.15,4248.72,4122.05,4350.26,4628.72,4098.46,4581.54,4173.85,4203.08,4178.97,4268.21,4562.56,4313.85,0
4269.23,4021.54,4233.33,4120,4346.15,4627.69,4099.49,4596.92,4191.28,4211.79,4177.44,4262.56,4556.41,4315.38,0
4285.13,4032.31,4251.79,4124.62,4348.72,4629.74,4109.23,4609.74,4213.85,4234.36,4198.46,4278.46,4585.13,4336.41,0
4272.31,4017.44,4233.85,4109.74,4350.26,4633.33,4096.41,4602.56,4200,4213.85,4178.46,4259.49,4564.62,4317.95,0
4270.26,4023.59,4234.36,4117.44,4348.72,4629.74,4092.31,4587.69,4187.69,4204.62,4174.36,4255.9,4564.1,4313.33,0
4275.38,4028.21,4238.46,4122.56,4347.18,4624.62,4087.69,4607.18,4203.59,4220,4176.92,4262.56,4564.1,4317.44,0
4288.21,4031.28,4251.28,4125.13,4352.31,4626.15,4091.79,4595.38,4191.28,4222.05,4196.41,4274.87,4588.72,4341.03,0
4281.54,4025.64,4250.26,4120.51,4351.79,4630.26,4096.92,4597.95,4185.13,4211.79,4184.1,4257.44,4570.77,4323.08,0
4302.56,4026.67,4250.77,4126.67,4355.9,4630.77,4102.56,4596.41,4197.44,4219.49,4193.85,4283.59,4585.13,4348.21,0
4302.56,4026.15,4248.72,4123.08,4349.74,4620.51,4095.38,4603.59,4201.54,4226.15,4192.82,4267.18,4591.28,4343.59,0
4297.95,4014.87,4253.33,4116.41,4348.72,4582.05,4103.59,4618.46,4205.64,4235.9,4202.05,4275.9,4593.33,4347.18,0
4300,4018.46,4259.49,4121.03,4360,4581.03,4098.97,4617.44,4197.95,4242.56,4205.13,4278.46,4600,4353.85,0
4304.1,4022.56,4258.97,4121.54,4352.82,4584.1,4088.21,4612.31,4202.05,4241.03,4207.18,4281.03,4608.72,4356.41,0
4302.56,4022.56,4255.9,4123.59,4353.85,4570.26,4091.28,4609.74,4193.33,4238.97,4214.36,4285.64,4609.74,4355.38,0
4309.74,4016.41,4261.54,4133.85,4346.15,4571.28,4082.05,4609.23,4191.79,4223.08,4201.54,4278.46,4604.62,4361.03,0
4301.54,4012.31,4252.31,4129.23,4346.67,4580,4088.21,4610.77,4191.28,4223.08,4205.13,4284.1,4606.67,4354.87,0
4284.62,4001.54,4245.64,4118.46,4337.44,4578.46,4085.64,4604.62,4189.74,4218.46,4184.62,4268.21,4584.1,4345.13,0
4289.23,4003.59,4244.1,4117.44,4325.13,4572.82,4075.9,4607.69,4194.36,4212.31,4192.31,4271.79,4590.26,4354.36,0
4293.33,4010.26,4246.67,4122.05,4329.23,4573.33,4079.49,4612.82,4200,4219.49,4195.9,4275.38,4596.41,4349.23,0
4299.49,4026.67,4262.05,4132.82,4337.44,4578.97,4076.92,4592.82,4178.46,4214.36,4195.38,4281.54,4599.49,4359.49,0
4316.41,4044.62,4270.77,4141.03,4344.1,4587.69,4089.23,4604.1,4198.46,4233.33,4186.67,4287.69,4607.18,4367.18,0
4301.03,4036.41,4262.05,4137.44,4330.26,4576.41,4077.44,4605.13,4190.26,4228.21,4173.85,4282.05,4603.59,4357.44,0
4305.13,4041.54,4266.15,4140,4334.36,4586.15,4086.15,4591.28,4185.13,4227.18,4170.77,4287.18,4601.54,4352.82,0
4290.26,4029.74,4262.05,4132.31,4324.62,4583.08,4085.13,4600,4195.9,4223.59,4160.51,4271.79,4587.69,4352.31,0
4295.9,4023.59,4261.03,4125.64,4322.05,4584.62,4091.79,4600,4182.56,4214.36,4156.92,4270.26,4582.05,4349.74,0
4297.95,4031.79,4265.64,4137.95,4324.62,4580.51,4076.92,4593.33,4178.97,4218.97,4162.56,4280.51,4589.74,4357.44,0
4300.51,4025.13,4258.46,4134.36,4318.97,4585.13,4069.74,4594.36,4175.9,4216.92,4174.87,4278.46,4594.87,4352.31,0
4291.79,4008.72,4247.18,4118.46,4328.72,4585.13,4087.18,4607.18,4187.69,4222.56,4175.38,4274.36,4594.87,4347.69,0
4300.51,4016.92,4247.69,4118.46,4329.74,4593.33,4085.13,4604.62,4186.15,4213.85,4169.23,4270.26,4589.74,4349.74,0
4298.97,4017.44,4249.23,4113.85,4329.23,4597.95,4082.05,4608.21,4196.92,4226.67,4184.62,4273.85,4599.49,4354.87,0
4301.54,4022.05,4254.36,4119.49,4335.9,4602.05,4085.13,4607.18,4195.38,4226.67,4190.77,4269.23,4607.18,4365.64,0
4302.05,4021.54,4255.9,4119.49,4334.36,4608.21,4084.62,4613.85,4197.95,4229.74,4197.44,4278.97,4610.26,4365.64,0
4306.15,4014.36,4249.23,4115.38,4328.21,4585.13,4067.18,4601.54,4194.87,4225.13,4192.82,4279.49,4603.08,4364.1,0
4473.85,4128.21,4309.23,4169.74,4331.28,4585.64,4069.23,4594.36,4178.97,4218.46,4237.44,4317.95,4687.18,4522.05,0
4454.87,4071.79,4310.26,4151.79,4322.05,4589.23,4065.13,4601.54,4203.08,4237.44,4272.82,4328.72,4733.85,4537.95,0
4335.38,3976.41,4264.1,4097.44,4336.41,4606.67,4099.49,4630.77,4220,4251.79,4248.21,4300,4681.03,4429.23,1
4328.72,3974.87,4272.82,4097.95,4332.31,4602.05,4092.31,4628.21,4218.97,4248.21,4255.38,4308.72,4678.46,4427.69,1
4298.97,3961.54,4248.72,4089.74,4332.31,4603.08,4091.28,4629.74,4221.54,4250.26,4241.54,4295.38,4660,4408.21,1
4309.23,3970.77,4252.31,4090.26,4336.92,4607.69,4088.21,4622.05,4224.1,4262.05,4246.67,4287.18,4672.31,4417.44,1
4297.44,3964.1,4247.69,4088.72,4327.69,4595.9,4084.62,4613.85,4207.18,4241.54,4226.15,4277.95,4653.85,4395.9,1
4286.67,3953.33,4245.64,4077.95,4321.03,4592.31,4083.08,4607.18,4202.56,4240,4224.62,4280.51,4648.21,4393.85,1
4287.69,3952.82,4250.77,4078.46,4315.9,4587.69,4088.72,4616.41,4210.77,4238.46,4224.62,4286.67,4642.05,4390.77,1
4288.72,3955.9,4249.23,4083.08,4322.56,4592.31,4087.69,4615.38,4211.79,4246.15,4228.72,4283.59,4646.15,4395.9,1
4291.79,3965.64,4259.49,4092.31,4326.67,4600.51,4087.69,4625.13,4217.95,4245.64,4231.28,4289.74,4653.33,4402.05,1
4301.54,3972.82,4264.1,4095.38,4326.67,4599.49,4088.21,4627.18,4215.38,4251.79,4241.54,4298.46,4660,4412.82,1
4294.36,3970.77,4261.03,4094.36,4321.54,4600,4089.23,4615.9,4202.56,4233.85,4221.03,4286.15,4638.97,4390.77,1
4305.64,4005.13,4263.08,4109.74,4322.56,4596.41,4083.08,4598.46,4179.49,4212.31,4193.33,4274.36,4603.08,4377.44,1
4305.13,4000.51,4261.54,4107.69,4320.51,4596.92,4081.03,4616.92,4199.49,4224.62,4195.38,4273.33,4597.95,4372.31,1
4297.95,3994.36,4253.33,4106.15,4325.13,4595.9,4082.05,4609.74,4187.18,4221.03,4191.79,4268.72,4592.31,4368.21,1
4303.59,4003.59,4259.49,4104.62,4323.59,4593.33,4080.51,4604.62,4192.31,4221.54,4212.31,4282.56,4608.21,4379.49,1
4297.44,3991.28,4258.97,4092.31,4323.59,4594.87,4084.62,4605.13,4190.26,4209.74,4200.51,4280.51,4591.28,4367.69,1
4296.41,4003.08,4261.03,4104.1,4329.23,4602.56,4086.15,4614.36,4195.9,4223.59,4198.97,4281.03,4595.38,4369.23,1
4284.62,4000.51,4252.31,4101.03,4324.62,4601.54,4089.23,4607.18,4187.18,4214.36,4194.87,4273.33,4587.69,4359.49,1
4290.77,3999.49,4261.54,4103.59,4325.64,4598.46,4085.64,4603.08,4186.67,4210.77,4197.44,4278.97,4586.67,4366.15,1
4296.92,4000,4263.08,4106.15,4329.23,4600,4085.13,4607.18,4190.26,4215.38,4198.97,4282.05,4590.26,4368.21,1
4292.31,4001.03,4260,4104.62,4328.72,4607.18,4090.77,4615.9,4194.87,4219.49,4197.95,4282.05,4593.85,4364.62,1
4296.92,4006.15,4264.62,4111.28,4338.97,4617.95,4097.95,4620,4200,4225.13,4207.69,4283.59,4592.31,4362.56,1
4284.1,4001.03,4264.62,4116.92,4335.9,4607.69,4077.95,4615.9,4207.69,4231.79,4207.18,4278.46,4600,4363.59,1
4289.74,4010.77,4263.08,4123.59,4344.1,4619.49,4080,4609.74,4198.97,4221.54,4203.08,4274.36,4597.44,4367.69,1
4287.69,4009.74,4264.1,4135.9,4342.05,4618.46,4090.26,4625.13,4209.23,4229.74,4201.54,4277.95,4591.79,4369.74,1
4287.18,3997.95,4261.54,4116.41,4337.95,4612.82,4072.82,4609.23,4196.92,4226.67,4207.69,4276.41,4601.54,4369.23,1
4295.9,4016.92,4280.51,4121.03,4342.56,4614.87,4074.36,4614.36,4212.31,4247.18,4222.56,4293.33,4618.97,4384.1,1
4286.15,4007.69,4271.28,4121.54,4344.62,4618.97,4089.23,4622.05,4207.69,4237.95,4216.41,4283.59,4607.69,4372.31,1
4295.38,4009.74,4276.41,4122.05,4342.05,4615.38,4088.21,4627.69,4211.79,4237.95,4218.97,4291.79,4610.77,4379.49,1
4297.95,4004.1,4273.33,4119.49,4335.38,4620,4097.95,4626.67,4215.9,4240,4222.56,4295.38,4607.69,4375.9,1
4378.97,4076.92,4301.03,4155.38,4344.1,4615.38,4078.97,4612.82,4201.54,4232.82,4229.23,4302.56,4623.59,4448.72,1
4271.79,4017.44,4268.21,4132.31,4345.13,4629.23,4087.18,4607.18,4185.13,4199.49,4181.03,4269.74,4552.31,4330.77,1
4262.05,4002.05,4261.03,4121.54,4342.56,4624.1,4096.92,4613.33,4198.46,4207.18,4182.05,4272.82,4553.85,4332.31,1
4252.82,3990.77,4255.9,4113.33,4340.51,4625.64,4102.05,4611.79,4184.62,4194.87,4185.13,4272.31,4544.1,4330.77,1
4243.59,3963.08,4242.56,4095.9,4332.82,4630.26,4097.95,4609.23,4197.44,4215.9,4195.38,4265.13,4577.95,4335.38,0
4246.15,3968.21,4246.67,4094.87,4334.87,4631.28,4100.51,4616.92,4212.31,4226.15,4197.95,4274.87,4583.08,4342.56,0
4244.1,3971.79,4242.05,4104.1,4335.38,4637.44,4102.05,4631.28,4213.33,4234.36,4198.97,4270.26,4588.72,4335.9,0
4246.67,3973.33,4244.1,4108.21,4330.26,4635.38,4096.92,4626.67,4211.79,4220.51,4195.9,4266.67,4585.13,4337.95,0
4252.31,3974.36,4252.82,4102.56,4336.92,4641.03,4101.54,4640,4215.9,4228.21,4192.31,4277.44,4584.1,4342.05,0
4254.36,3977.44,4246.67,4103.59,4342.05,4643.59,4100.51,4635.9,4210.77,4232.82,4193.85,4272.82,4592.82,4332.31,0
4266.15,3988.21,4249.74,4107.18,4330.26,4625.13,4078.97,4624.62,4217.44,4231.28,4189.23,4272.31,4584.1,4339.49,0
4266.67,3976.92,4251.79,4109.74,4324.1,4622.56,4085.13,4610.26,4203.08,4221.03,4189.23,4271.28,4582.56,4334.87,0
4298.46,4020,4261.03,4126.67,4331.79,4612.31,4084.1,4607.69,4193.85,4207.18,4177.44,4274.87,4570.26,4348.21,0
4292.31,4016.92,4260,4124.62,4345.64,4628.21,4100.51,4618.97,4208.21,4220.51,4187.18,4270.77,4575.9,4343.08,0
4288.21,4011.79,4263.59,4105.64,4326.15,4616.92,4078.97,4602.05,4188.21,4213.33,4186.15,4273.85,4573.85,4349.74,0
4288.21,4017.44,4264.1,4107.69,4329.23,4621.03,4087.18,4606.67,4198.97,4214.36,4186.15,4271.28,4574.36,4356.41,0
4294.36,4014.87,4265.64,4108.72,4332.82,4623.08,4090.26,4608.72,4189.74,4219.49,4191.79,4276.92,4582.56,4354.87,0
4297.44,4024.62,4269.74,4120.51,4326.67,4624.62,4100,4613.33,4205.13,4240,4206.15,4286.67,4602.05,4372.82,0
4298.46,4026.15,4262.05,4124.62,4335.38,4614.87,4085.64,4604.1,4198.46,4225.13,4177.95,4274.36,4591.28,4361.03,0
4292.82,4018.97,4265.64,4123.08,4327.69,4624.62,4082.56,4607.18,4196.92,4230.77,4175.9,4278.97,4584.1,4359.49,0
4287.69,4010.26,4265.13,4119.49,4324.62,4615.9,4079.49,4603.59,4195.9,4221.03,4167.69,4277.44,4586.15,4355.9,0
4301.03,4025.64,4278.97,4124.1,4334.87,4622.05,4082.56,4603.59,4200.51,4231.79,4176.41,4291.79,4601.03,4369.23,0
4299.49,4020,4265.64,4126.15,4340,4630.77,4087.18,4608.21,4210.26,4233.85,4178.97,4281.54,4601.03,4367.69,0
4302.56,4024.62,4268.21,4125.64,4341.03,4625.64,4083.59,4616.41,4216.41,4251.79,4190.26,4289.23,4608.21,4371.28,0
4301.54,4023.59,4265.13,4124.1,4345.64,4623.59,4076.41,4614.87,4207.69,4236.92,4186.67,4284.1,4603.59,4371.79,0
4303.59,4033.33,4265.64,4124.62,4344.62,4629.74,4072.82,4609.74,4211.28,4242.56,4186.15,4278.46,4604.62,4370.77,0
4297.44,4018.97,4266.67,4124.62,4338.46,4622.05,4077.95,4612.31,4215.38,4242.56,4194.36,4277.95,4613.85,4372.82,0
4291.79,4016.92,4257.44,4121.54,4340,4627.69,4078.97,4615.38,4224.62,4249.74,4193.85,4276.41,4612.82,4360,0
4294.36,4009.74,4252.82,4115.38,4332.31,4618.97,4071.28,4606.15,4209.23,4239.49,4190.77,4274.36,4607.69,4363.08,0
4303.59,4013.33,4267.18,4125.13,4332.31,4615.38,4070.26,4609.74,4214.36,4237.95,4200.51,4284.1,4614.87,4382.56,0
4295.38,4008.21,4273.85,4122.56,4333.85,4618.46,4072.82,4617.44,4204.62,4238.97,4199.49,4291.79,4609.23,4364.62,0
4291.79,4002.56,4251.28,4123.08,4329.23,4614.87,4071.79,4603.59,4195.9,4229.23,4188.21,4270.26,4599.49,4358.46,0
4302.56,3998.46,4251.28,4122.05,4335.9,4615.38,4067.18,4587.18,4196.92,4232.31,4197.95,4275.9,4605.13,4353.33,0
4297.95,3992.82,4264.1,4124.1,4335.9,4612.82,4072.82,4597.44,4189.74,4216.41,4203.08,4282.56,4605.13,4357.44,0
4294.36,3997.44,4261.54,4121.54,4329.74,4614.36,4066.67,4610.77,4209.74,4229.74,4207.69,4285.64,4608.21,4351.79,0
